tourist_destination,review_post
Heritage Hill and Nature Park Garden,"Wanna get spooked?Heritage Hill and Nature Park Garden is the new name, Dominican Hill Retreat House as referred to before, to me it is Diplomat Hotel. Diplomat Hotel as it is called in the many TV shows that featured this edifice will scare you for the many elements that live in it.Did we get the vibe? Make a guess.We went here on a rainy afternoon. The rain beat us badly, we got wet. Thanks to the umbrellas that we have, it didn't soak us.Approaching the place made me think twice. I am skittish, jumpy, high-strung, even neurotic sometimes despite having so many horror books I have in my room or no matter how many hundreds of thriller-horror movies I already have watched and ghostly experiences I dealt with years back. So, I almost backed out but I did not. Thanks to my friends who laughed at me.We arrived a little past 5 pm. We paid for the entrance fee and waited patiently for our turn to have our picture taken in every part outside the hotel. Yes, outside the hotel. It is in renovation these days that we can only have a glimpse of this famous structure from the outside.Should I be thankful for that? Well, I guess not very because my heart secretly wanted to get in.Anyway, we meandered in the place for the remaining daylight there is and took photos of whatever we can. We went through a path in the garden and posed many many times for the camera for a souvenir that we braved the Diplomat Hotel. Hey, we loved the pictures by the garden. Braved if you can call it that way. Hey, we loved the pictures taken by the garden. It looked like from a fairy tale land.As for the spooks? Sorry, we didn't experience such. We're outside the building.We'll just go back sometime in the future to get this vibe."
Heritage Hill and Nature Park Garden,It’s been a decade before i went back here. More clean and many people becoming more interested in the place. But they don’t allow people enter the building maybe for safety purposes. I still amazed and grateful to be back    
Heritage Hill and Nature Park Garden,"Hunted mansion but still very unique. Paid entrance fee of Php10.00. At first glance of the mansion, it looked scary.  It’s abandoned mansion with some horrifying stories. It has garden at the back and with a nice view of the community and there is another garden with paved walked way adjacent to the front of the mansion is a garden."
Heritage Hill and Nature Park Garden,Quiet place for prayer but they were cutting trees when we visited. First time buying their Angel Cookies. Sweet but I liked them.There's a small place for candle lighting.
Heritage Hill and Nature Park Garden,"We visited  this place, yet they restricted  you to enter the main hotel due after the earthquake  because  the building  is quite old , and for the safety for all..Entrace fee is 10 pesos for adult and 5 for kids.Operated  by the lgu so quite reasonableOld building full of history.😃 👧 my pay, my say  😊"
Heritage Hill and Nature Park Garden,"It was sooo foggy when we got there around 4pm, feeling you are really in a hunted place 😱. Tourist are no longer allowed inside the building because of the falling debris, but you can take pictures outside of the eerie old building. It was constructed in 1913. You have to pay P10. entrance fee per head and closes at 5pm. You can take your best OOTD as the outside building facade is soo vintage and very beautiful but just be aware there might be a ghost or white lady behind you 🤪😂✌️👉 PS: You may watch, like, comment and SUBSCRIBE to my YouTube channel 😘"" Arlene Aces """
Igorot Stone Kingdom,"Interesting to look at, challenging to finish looking at unless you're used to trekking. There's much walking and climbing on both left and right sides, and it's not suitable for seniors. The angle of inclination for its slope appears to be retained as is that's why it's tough.The left side from the entrance uses a lot of stones and looks rural while the right side has lesser stones and is like a western-inspired castle exterior. If you choose the left side first, you'd get tired, so better to choose the right side first. It's the side with proper stairs and the tunnel with stones painted like gold. The statues on this side look nice.The left side has a way of sparking your imagination. There are also references to Philippine folklore on this side especially on the gods.What's bothered me on the stone side was the lack of safety precautions in the area. The fence is barely there and is quite flimsy, the stair stone steps tiny, and if you slip, that's a super long way down!This left side has the Igorot costume fitting for a fee of 50 pesos for pictorial and several good photo spots for the view.They also have official photographers in the area who print the photo for a fee of 250 pesos when we came to ask.It's worth a visit, but do take your time, it can't be climbed and finished so quickly if you're easily tired. Rushing this place would spoil the experience."
Igorot Stone Kingdom,It was my first time here and I think it's a really nice place. It's great to see this amazing stone temple giving people some bits of history about the Igorot tribe. Good for picture taking but you must be brave enough to climb to the top to appreciate this beautiful picturesque.
Igorot Stone Kingdom,"I personally admired the effort put into constructing this kingdom of stone. They deserve the visit. We really enjoyed taking photos of the stone structures that appear like stair-like terraces. It gives you a glimpse of history of the Igorot communities. With the actual houses and garden, this is a must see!"
Igorot Stone Kingdom,"The spot is still developing as it was made during pandemic. Some parts of it were not yet finished, workers are seen while visitors are in. The rate per person is 100 pesos. I think it’s a bit pricey but, it’s understandable as it is a privately owned tourist spot."
Igorot Stone Kingdom,"Entrance fee is Php100. Pretty crowded during the mid of the day. Great place to do a  hike.  A good place for photography because of it’s unique structure and architecture. After a 30-minute to an 1 -hour of walking, some variety of storesare available outside the kingdom for snack and drinks. A comfy pair of  shoes are advisable because there’s a lot of walking/hiking to see the other unique parts of the kingdom."
Igorot Stone Kingdom,"View is beautiful. It is a stone throw tourist attraction from our relative's house so we went there as early as 7AM. Because the place gets packed by 8AM onwards, especially on holidays and weekends. Good for picture taking and learning bits about Igorot History. Entrance fee as of May 2022 is 100.00 per person. Parking space is a bit tight but there are few pay parking around. Transient houses are available near the area, too. Best to go as early as 6:30 AM so the place do not have much people yet."
Igorot Stone Kingdom,"Such an amazing sight to see! This place is built from stone, by hand I was told. I can’t imagine the time and hard work put into this location. This is a must see in Baguio if you have the opportunity. We stayed a couple of hours here and took some wonder pictures. Even as crowed as it was, people were polite and very patient. I would love to revisit here if I come back to Baguio."
Igorot Stone Kingdom,"Open, but few areas still under construction. Good to visit in the morning sunrise. Good for pictures but the same stone background everywhere just different structures.Few shaded areas and amenities."
Igorot Stone Kingdom,A beautiful and a must visit place when you go to Baguio City. Kids and adults will surely love this place. Not advisable for senior citezens though especially to those who have difficulty walking  and climbing up and down the stairs. The place is not fully finished yet.
Igorot Stone Kingdom,"A very beautiful place. It gets too busy on weekends, rain or shine. I hope in they control the flow of people inside and remove the shops/stores from the highlight spots.Nevertheless, I will definitely come back."
Baguio Country Club Christmas Village,Great scenery. You just have to prepare yourself for a long queue in getting inside. Prepare your vaccination card and P125 entrance fee for adult. Discounts are given to kids and senior citizens. Wear shoes when planning to go here and umbrella for a surprise rain. Traffic is expected during peak hours/season
Baguio Country Club Christmas Village,"It was raining when we went here, you’ll really feel like it was like winter. It is advisable to go here around 4pm so you can have a good spot for parking.ENTRANCE FEE10:00 AM - 4:59 PMAdult - 90Kids (4-12 years old) -30Senior Citizen (60 years old and above) -50Presentation of Senior Citizen ID is required5:00PM-10:00PMAdult - 125Kids (4-12 years old) -50Senior Citizen (60 years old and above) -90Presentation of Senior Citizen ID is required"
Baguio Country Club Christmas Village,"The price is 250 pesos for adult and 150 pesos for kids. Not the best experience because you will have to stay in long lines as you can see in the picture. The organizers will make a lot profit for this because as I can count from the time that we were there, that number maybe around 500+.Visit this place during weekdays and never on weekends.Limited  parking space.Accommodating staff.Great lightings."
Baguio Country Club Christmas Village,"Pros: The place is beautiful, must visit in the evening to see the colorful lights.Cons: The place is too small, a little bit of disappointment because the entrance fee is too pricey for 90 pesos.Note: Bawal ang naka slipper so make sure to wear shoes and bring your vaccination card."
Baguio Country Club Christmas Village,"Place might be overrated due to social media, but a must experience. Lines can get long waiting up to 1hr during its peak hours, while you'll be spending less than 15 mins inside (P 125 entrance fee). Slippers are supposedly not allowed inside, but its'nt slippery so no worries. The place is quite small and can easily get cramped so wearing a mask is necessary. However there is something magical about this place that is truly worth the wait."
Baguio Country Club Christmas Village,"It's relatively small. The December 2021 version showcased a short skit of the Nativity. You can take pictures with the cast. There's also a live band that livens the mood, and 'snow' every regular interval (not good for people wearing slippers and those who are careful with their shoes as it's just foam). Great way to bond with friends and snap pictures. But do not expect a grand scale area, again, it's small and limited."
Baguio Country Club Christmas Village,"(Visited last Nov 15, 2022) We had a great experience at the Baguio Country Club Christmas Village 2022 with a theme: Oriental Winter Wonderland. The area is small, you can literally roam around in about 5-10 mins. You'll would probably stay longer for just enjoying the place, taking pictures, listening to the live band and christmas music, watching the Christmas nativity play (happens every hour if not mistaken), or buying food and drinks at the stalls around. It gets quite crowded fast too, thus the 4 stars. Line Queue buildup starts at around 5:30pm, as Evening is the best time for you to visit this place. Finding a parking space is rough and traffic gets really busy at peak hours. It would be best and more convenient if you just get there via Taxi.See photos and captions."
Baguio Country Club Christmas Village,"Very crowded inside and the ""snow"" will surely make your shoes muddy. That's why it's good to follow the rules, wear shoes instead of slippers. Nice attractions though, good for picture taking"
Baguio Country Club Christmas Village,"This place was known as Christmas village. Yet, when the Panagbenga started, they develop this area and design it into a Japanese culture. When you visit here, you will be amazed of the beautiful scenery. You will really feels you are not in Baguio. Just come in visit this place. The landscape won't last long. It will end when the Panagbenga ended also."
Baguio Country Club Christmas Village,"We enjoyed a lot and It's worth the fee. But as far as I know, there is crowd control and a limit on the number of people who must be inside the Christmas village, but when we were there, it seemed like there were so many people inside that you couldn't enjoy the attractions or take a nice photo because of the crowd. Maybe this part needs to be improved. But all and all, the place is beautiful. If you have kids, I recommend that you bring them along - they will really enjoy it. Pinaka nag enjoy kami sa mga poging Korean Kawal 😂"
Bell Church,"A known tourist spot here in Baguio City. If you are a peace and nature loving person, then go to this place. A picturesque mountain side which they turned into a temple. This is along the highway going to La Trinidad Benguet. Nearby tourist spot is the Volley of Colors which is just 3 minutes walk."
Bell Church,"Before you reach the Taoist Temple agte, you'll pass thru the street with shops, you will notice that the Taoist walls were not taken care of. On the temple itself, it's fully renovated, newly painted, and newly trimmed landscape. The view from the lower ground is perfect to take photos of the gazebos with statues. Elders would have difficulty climbing up the ladder since it's stiff. They may just stay at the temple."
Bell Church,"Bell Church is a Buddhist Temple. This place is one of the tourist destination of La Trinidad. Open minded people like me will enjoy here. Aside from the beautiful scenery which will welcome you upon entering this place, you will be amazed of the persons personality inside the church of you are not shy to talk to him. You will gain more knowledge about their religion if you are willing to learn. The key is to ask, then you will find the answer."
Bell Church,"Be respectful, this is still a church. It may not be your religion but it is someone's religion and they hold the place with much reverence the way you would for your own church. So I really dislike that there were tourist that were running around or shouting. We were there late in the afternoon and it was a cloudy day. So there are only few tourists but still, some were loud."
Bell Church,"Close to boundary arc of Baguio and La Trinidad, from Baguio this will be the last right corner with a police station. Place is well maintained, there will be alot of stair climbing for this place as well. On the peak of tourist accessible only location is a sight to behold. As far as Ive observed it seems to be a Chinese temple as there were alot of traces of Chinese characters and items relates to it."
Bell Church,The place is well maintained and they also have a lion dance for visitors to watch. Love also the colors of the temple.
Bell Church,It's a really cool place to spend your time. Just got to be ready with the steep stairs and a lot of climbing.It has a parking for a few cars.
Bell Church,"A hidden gem of Baguio city, Bell Church is a Taoist temple that is known to be one of the most peaceful places in the city. A striking pagoda and beautifully landscaped gardens soothe the soul even before you enter the temple. Bells, dragons and flags welcome you to this Chinese temple that is calmly spiritual and incredibly tranquil. There is even a lotus pond that adds to the beauty of this serene temple."
Bell Church,"Bell Church is a Chinese temple of the Chinese Filipino  located in the Baguio-La Trinidad boundaryNo photo opt inside the temple (church), observe silenceBut photo opt in the whole place is of course mayYou may climb up to the highest tower to have an overlook view not just of the church but the neighborhood and houses on the clip of the mountainMinimal fee per pax and car park: p20Souvenirs are available before the main entrance of the place"
Bell Church,Fine place to go to. Car park is limited. No video or picture taking allowed at the temple.
Good Shepherd Convent,"they open 8:15am until 4pm but it's better to be there earlier, because the gate hasn't opened yet but the queue is long. Also, not all products are available, every day there are different products available gaya ng cookies pero ung ube laging available!"
Good Shepherd Convent,"What’s the hype about it?  Ube jam made by the convent sisters ( and strawberry jam but sold out at this time) Decided to check out the convent but (apparently) the only thing to do here is buy from their store (which you can also buy outside for additional 100 pesos).  Tip:  buy from the resellers if you see a long queue as they’re legit Ube and the convent sisters approved their reselling, you get to help the sisters and the small merchants at the same time."
Good Shepherd Convent,"We all know that their products are so good, resellers/scalpers flock the area as early as possible to be able to queue many times. Most products are out of stock as early as 9am, we were just able to buy two 12oz of Ube, ₱350 each. Resellers sell this for ₱400 to ₱500 pesos in the market. They even sell just in the entrance of Good Shepherd, they’re making a business out of someones business. It is annoying but we can’t do anything about it. We just don’t buy from these resellers."
Good Shepherd Convent,"This is where you can get quality ube jam. The only downside is the long lines. If you're in a rush to buy ube jam, you can go to one of the nearby stalls, albeit the price will be a bit higher."
Good Shepherd Convent,"There's a long line for buyers when we went here on Monday, took us roughly 30mins to an hour. They have chairs set to line but there are portions exposed to the sun, hopefully they can organize it better.They only use paper bags since they don't support the use of plastics, they offer P45 ecobag or cartons for big orders only, so better if you bring your own ecobag. Ube jam bottles are not wrapped on papers, its less secured.Product taste and quality-wise, exceptional as ever."
Good Shepherd Convent,"Manage your expectations. In order for the manufacturers to maintain the quality of their products, they have only limited stocks for sale everyday. Hence, buyers should flock the store early in the morning to avoid shortage. When we went there, the strawberry jam was unavailable. Max of 2 bottles of ube jam are allowed per person. Others may be purchased more than 2 perhaps. They also offer other products."
Good Shepherd Convent,"Although there is a long qeue of lines, its stil best to buy your pasalubong, knowing its new or still fresh stocks compared to the market"
Good Shepherd Convent,"Long line, then limited piece per order for snowballs. Imagine a tourist from manila mostly booked in a hotel. Going from the hotel paying almost 200 pesos for the taxi fare finding out that they can buy only 1 pieces of sbowballs? What? You think we dont have families and friends to give pasalubong? Someday It will be your loss."
Good Shepherd Convent,Long line so go here early. They also have a limit on the quantity of items you will buy to discourage reselling.They also have a bdo pos terminal so they can accept debit and credit cards.
Good Shepherd Convent,Good products but it's too haggard to fall in line. Their service is slow.
Tree Top Adventure Baguio,"We started the trekking from butterfly farm and ended up exit via the horse stable which we think it’s not the exit. Lack of signboard is the issue.Overall the trekking was enjoyable with cool breeze. There should have been some shelters at checkpoint in case it rains. It rains when we were half way trekking, though we have umbrellas but it’s very chilling."
Tree Top Adventure Baguio,"My experience? Just had fun taking photos... I didn't knew there's dress code, I was in heels so I wasn't allowed to take any of the rides. The place is so nature, you could smell the pine trees' refreshing aroma. I definitely want to go back and try at least one of the rides! Recommend much!"
Tree Top Adventure Baguio,"We had a nice experience at Tree top. Their staffs are very friendly and helpful. The rides are safe enough, we tried the Canopy ride and the Surfer slide which costs 400 pax for the both rides."
Tree Top Adventure Baguio,"Had a lot of adventure activities to offer. But if your not that adventurous, the 300-meter trek is worth it especially at the end of the walk where the amazing view of Itogon mountains awaits.Must visit destination at Camp John Hay."
Tree Top Adventure Baguio,Wow what an expirence it was to visit this tree top adventure we had a blast here. There was cable cars/seats to travel along to an observation point a nice gentle ride. With very friendly staff and plenty of saftey equipment. Fast ziplines and trekking. Once you have been here an had an amzing time I recomend heading to the butterfly sanctury for a beautiful hike around the mountains so many breath taking views.
Tree Top Adventure Baguio,"We did 'Trekking and Skywalk' and enjoyed the experience. The required hike was short and easy, and the view from the skywalk was breathtaking. The whole activity lasted us an hour.There is a briefing upon entering the place to inform visitors of the activities on offer and what those activities involve."
Tree Top Adventure Baguio,It was the venue for my nephew's wedding and the first time I've been to this part of Baguio City.I'm one of the Filipino people who could be proud of this particular place for any party or get-together or any activity you name it. It's an adorable place which I've witnessed seeing it from top and looking down below I was amazed.I even dreamed of having the place for my party in future in God's will. Just take note of having a good caterer company to cater all your needs and up to your standard then everything will be perfect.
Tree Top Adventure Baguio,"Highly recommended for families and friends bonding who loves adventurous and thrilling rides through ziplines with very beautiful view of tall and giant pine trees in Baguio.  Very good and well maintained facilities, and very courteous staff."
Tree Top Adventure Baguio,"This place is the best destination for all baguio visitors who are looking for adventure, thrill, excitement and fun.It has many rides supervised by professional and kind staffIt suites adults and kidsAlso it is located in Camp John Hay which is considered as the most popular picnic destination in baguio"
Tree Top Adventure Baguio,"We came here as early as 9am and we've experienced riding the Canopy, Silver Surfer and Superman in priority! Haha We enjoyed the rides, especially the views! It's a nature trip with a twist! 😉👌 Plus, the Packages prices are so much affordable. Best to enjoy in groups (family or friends)."
Valley of Colors,"A new tourist spot in Baguio. An instagramable place just along the high way going to La Trinidad. This spot will not take you about 5 minutes to complete your photoshoot. So when you are visiting this spot, you also try to visit nearby destination like the Bell Church which is just 3 minutes walk away."
Valley of Colors,The concept is actually great. What is remarkable is that this number of private houses agreed to be painted absent their choices of color in order to bring the best of this hill. This may symbolize that unity can achieve greatness. I did not realized such before because maybe this place is very familiar to me as I almost daily passing it by. The place is easily accessible thru La Trinidad Jeepneys. There is no specific parking place but you can park side of the highway.Hope they will repaint it again to bring back how it was once vibrant. The animated photo is not mine (CTTO).
Valley of Colors,"Honestly not worth it. The place has not been maintained. Crowded and there's really no room when several batches of tourist come at once since it's literally along the highway. However, I won't stop you if you really want to experience it. Camera filters are the key. 😉 …More"
Valley of Colors,"Good photo shots from afar, not nice up close. Crowded residential area painted creatively. If it weren't for the paint, it would be close to a city slum area on a hill. I think it needs improvement to be a safer & scenic tourist spot. The colorful houses have a 10 pesos donation at the space near the entrance that also sells goodies. You can take photos only up to the bridge. Don't go further in because it's a private residential area beyond the bridge.The view still does have a little charm of watching a movie's scene where poor people live. You can see some laundry hanging outside. The ambiance isn't relaxing. There's water under the bridge. The bridge can be shaky, so don't shake it while walking through it. And since it's a private residential area, there's quite a number of passerby and traffic along the bridge since it's not separated.If you just want photos, it's a quick stop. If they improve the traffic by making another bridge path for tourists, then maybe it'll be better. It's hard to take solo pictures while people pass through the bridge after all."
Valley of Colors,Colorful cute houses! The area is still closed but you can still go to the bridge area to take photos. We had this photo taken on our way to Banaue Rice Terraces.
Valley of Colors,Use as a setting for Erich Gonzales famous teleserye The Blood Sisters. Love the vibrancy of the valley!⭐⭐⭐⭐⭐ - View📸📸📸📸📸 - Instagrammable😊😊😊😊😊 - Enjoyable
Valley of Colors,"If you would like to experience the cold breeze of the City of the Pines - Baguio City, don't miss to take time to travel and witness the colorful houses of La Trinidad, Benguet (Boundary of Baguio City and La Trinidad.It is just 20-30 minute jeepney ride.You should not miss this one! 😁"
Valley of Colors,Great art work! A must visit. More fun in the Philippines!
Valley of Colors,"You have to wait for your moment to get a perfect picture. Few mins walk to bell church. I just hope that the residents show their appreciation for having their place as an attraction- by removing their clothes hanging in their window, just sayin’🤷🏼‍♀️"
Valley of Colors,"It's nice, but if you don't stand directly on the foot bridge you capture everything else."
Teacher's Camp,"I love the room so homey and simple but  clean. Beddings super clean also . There is hot and cold  shower. Near of everything resto and restobar convenient store, accessible tp public transpo. Most of all i love the view. We had coffee on the bench while bracing the morning dew and the beautiful sunrise. Difinitely we will go back again."
Teacher's Camp,It has been a nice place to stay when in Baguio. It’s cheap rates and discounts for government employees are great. Staffs are kind too
Teacher's Camp,"Beautiful place. Conducive learning environment. The weather is cold, a lot of corner and instagrammable spots."
Teacher's Camp,"Stayed here during our 9th PTYC. I enjoyed the view of towering pine trees and relaxing environment, it was a memorable experience."
Teacher's Camp,"I just love the place. Cheap but nice place to stay, esp when youre having vacation  with your family. We stayed in  1 of the guest houses furnished with with sala set, dinning set, refrigerator, kitchen where you can cook if you wish too."
Teacher's Camp,Really had a nice stay here in Baguio for the CMLI Annual Convention. The building we were staying in was newly renovated and secured with CCTV cameras. The rooms were also clean and very spacious. Their bathrooms are one of the most comfortable and clean bathrooms I've seen. This Camp is very big and you can stroll around the place. Very beautiful view and cheap souvenir items.
Teacher's Camp,Super Enjoy!!!! from Bestlink college of the Philippines
Teacher's Camp,"I went here to visit their gardens. Beautiful rows of flowers. Very picturesque. I congratulated the lady gardener and said thank you for what she grows. She gave me a big smile, I know she's proud of her work"
Teacher's Camp,Refreshing air and nature it's good and cold 😂😂 we stay for 2 night and it's very freezing ...
Teacher's Camp,"The place to stay in Baguio for travellers on a budget. They offer rooms mostly with common toilets and baths with hot water. They charge per person and provide toiletries. Friendly caretakers and guards. Facilities need upgrades and improvements, esp. the conference halls and rooms. Many pine trees and cool air but expect air pollution as many vehicles pass through the main road. Discounts for government workers."
