tourist_destination,review_post
Lion’s Head,Iconic place for those who would want to have proof they have gone to Baguio. The place offers scenic parking space and lots of souvenir items. Nothing much to do here but it is a must to take pictures if you pass through Kennon Road.
Lion’s Head,"beautiful scenery, i really like the place"
Lion’s Head,"he origin of Baguio’s lion head is as colorful as the history of the road where it currently stands.When the Americans conquered the Cordillera highland in the 1900s, they had a hard time reaching the Benguet mountains. Establishing a short route to these mountains would greatly boost the local economy, so the American government soon launched an expensive road project, much to the dismay of politicians in Washington D.C"
Lion’s Head,"Very exciting to go there,that was my big dream came through ever. …More"
Lion’s Head,Just passed by this spot en route going home from Baguio. Novelty items and trinkets sold by various hawkers. There’s a public toilet available. Native Igorots are also available for souvenir photos. You might want to don a traditional costume and sit with them for a selfie. Kinda crowded on a Sunday afternoon. This will always remain a famous landmark for Baguio visitors.
Lion’s Head,Painting nicely done! And the view?! Lol sorry its already late but the view was great in the morning. Best stop after the long ride in kennon road.
Lion’s Head,One of the structures that signifies your are near Baguio
Lion’s Head,"Be a tourist in your own town,Welcome to Baguio City,City of Pines."
Lion’s Head,Amazing stone sculpture that stands in the rocky Highway of Benguet. …More
Lion’s Head,"Situated in a place located before entering Baguio City, the Lion's Head is a major tourist destination when visiting the City of Pines via Kennon Road. It is a gigantic concrete head of a lion made by the Lion's Club and it sorts of greets and welcomes all visitors who wishes to enter Baguio not only to escape the heat and stress from the big cities but also to experience the nice and cool weather and honest and friendly people that Bagiuo offers."
Lion’s Head,4:30am to 5:00am Monday morning …More
Lion’s Head,"The iconic Lion's head conceptualized by the Lions Club members of Baguio, is a must see spot. The new painting done by Baguio local artists (I assume) makes the Lion shows its boldness. It might get a little traffic around the area due to its popularity, few parking space is available, but worth seeing it fresh. You might get lucky on a weekday if few visitors would be around."
Lion’s Head,Very nice cooling weather at about just below 30°C being the highest. Don't even need an air conditioner at night to sleep.
Lion’s Head,"Well they said Lion Head welcomes you in Bagio, it was a nice place to take photo. Lion Head means your about to enter Bagio. Souveniers are available, Taho and Sorbetes ice cream strawberry flavored are available to. Carefull of magic snatchers, when parking your car makes sure its lock or leave someone to guard it. :)"
Lion’s Head,The lion sculpture is OK. Parking space are not organised. Too crowded not only by tourist but also by stalls/vendors
Lion’s Head,"Iconic Lion's Head that tells you youre in Baguio already coming from Kennon Road.Hope they open Kennon soon so we don't have to ply Marcos Hiway with those big trucks.Coming from the town proper, there's a checkpoint in fromt of the Kennon Viewpoint, you have to leave your License so they can guarantee that you will come back up and not pass by Kennon to Manila.Not a lot of people coming here these days compared before. Good thing they repainted the Lion, without make up like before!"
Lion’s Head,Nice location for viewing.People are organized.
Lion’s Head,"Quick stop, not much to do but surely you can get your strawberry taho/ice cream and pasalubongs here ☺️"
Lion’s Head,Historic Monument Indeed
Lion’s Head,Lion's Head is amazing! It makes every traveler's Baguio escapade complete.
Lion’s Head,You can see it even from afar still look the same. Nothing much to see or do …More
Lion’s Head,Nice scenic view behind the lions head. But the lion's head itself is old. Nothing special. It's way from the city is dangerous. Make sure your car works perfectly specially the brakes. But the view is worth it. Got few shops with toilet alongside this tourist spot.
Lion’s Head,"It's nice to see in a personal view,"
Lion’s Head,First stop in Baguio. Overcrowded. Almost can't park. Lots of Strawberry taho vendors; a must try. Beautiful view of the mountain. Very refreshing. The only problem was the parking HAHAHA!
Lion’s Head,"Ever since this was still black, never fail to fascinate me. Yet my heart is empty because I miss you so much mi Querida Señorita #maba."
Lion’s Head,"Really a true symbol on going up to Baguio City!Kudos to Ate whom we rented the igorot dress of my mother she is very respectful and friendly,  even the taho vendor they're all very warmth in welcoming guests of Lion's Head😊"
Lion’s Head,Great stop after going up through Kennon road.
Lion’s Head,A lot of people was there when we came and the trash was just left at the sides :(. There was a vendor selling strawberry taho for 30pesos and it was yummy! I hope they put trash cans 😅
Lion’s Head,"Good place to be, free itenerary. A must go for Baguio tourists. …More"
Lion’s Head,It doesnt look like a lion anymore....the color before is nicer..lots of people having pics.
Lion’s Head,"Surrender your driver's license if you just plan to go here if you're already in Baguio. If you're passing via Kennon going to Baguio, you can drop by here. …More"
Lion’s Head,"""Calmness is the hallmark of those who are mighty.""-Escanor(Lion's sin of pride)"
Lion’s Head,It is along the highway. You can buy more stuff here. Pasalubong
Lion’s Head,We went there when it is undergping construction and the locals said  it was like that for months now and the cntractor still havent finished it. It qould be perfect if only it was finished sooner.
Lion’s Head,It is a okey place to stop and take a few pictures. …More
Lion’s Head,"Exciting place to visit, you cannot say you've been Baguio if you don't stop and have a picture on this famous Landmark"
Lion’s Head,Still one of the best sites to visit in Baguio.
Lion’s Head,Iconic place from Baguio. You will pass by this icon if you pass thru Kennon Road going to and from Baguio.
Lion’s Head,Beautiful!
Lion’s Head,I been here most of the time …More
Lion’s Head,When u pass kennon road ..u can stop over at this beautiful view by the road
Lion’s Head,"The lions head at kennon road is the favorite rest stop of people coming from the lowlands, it is basically the first baguio tourist spot that you will see and visit if you go up to Baguio City"
Lion’s Head,"This statue is very stunningly look, im amazed by this kind of work."
Lion’s Head,Perfect for site seeing and photo shoots.
Lion’s Head,It was a nice experience.😀
Lion’s Head,finally kenon road going up to Baguio is Open. tourist coming from lowlands can now pass on it and then make their 1st stop at the famous Lion's head 🙂
Lion’s Head,Nice place to visit when your in Baguio City
Lion’s Head,Come and visit the Lions Head at Kennon road Baguio City.
Lion’s Head,"Nice sculpture, but you dont go here just to see this. Its only a big lion and a smaal shop."
Lion’s Head,"a good spot to take pictures, problem is its quite hard to take photos alone rofl i still laugh at some of our photos taken here, lots of ppl sheesh"
Lion’s Head,With my love 😍❤
Lion’s Head,Always make it a point to take photos in this famous Baguio Landmark! #LionsHead
Lion’s Head,What isn't to like about a giant Lion's Club lion's head photo opportunity? …More
Lion’s Head,A known landmark that you'll see going up to Baguio through Kenon road.
Lion’s Head,Should visit this place! Awesome view!
Lion’s Head,"The iconic lion's head of Baguio city. During my early years, this is the first landmark that will greet us whenever we visit the city of pines."
Lion’s Head,"Nice place to visit, exciting zigzag road and wonderful scenery."
Lion’s Head,iconic landmark of baguio.. first stop always via kennon road …More
Lion’s Head,Simply beautiful …More
Lion’s Head,Visit in weekdays to much crowded on weekends....Nice place …More
Lion’s Head,"Too many people, too few parking space. …More"
Lion’s Head,"Nope... Not a Lion's... A gorilla's probably...The bottleneck going up Kennon Road, goods here are relatively cheaper than those at the city proper."
Lion’s Head,Landmark along Kennan Road leading up to Baguio. It looked more beautiful before the local government gave it a paint over.
Lion’s Head,"Amazing sculpture carved from the original rock. Lots of small stalls of souvenirs,very cheap."
Lion’s Head,I'm verry happy cause its my first time there and to see the beauty of Baguio and also Benguet but sadly it is pandemic so i didn't try to see the other places there b'cause of restriction..
Lion’s Head,People going to Bagio will not miss this huge Landmark located in Kenon Road
Lion’s Head,Looks good now. Less tourists in the afternoon.
Lion’s Head,"Childhood memories... it may be the oldest iconic landmark when baguio come into mind, do spend a bit of your time to take snap or two"
Lion’s Head,Nice scenery. We stopped here for a photo on the way back to Manila.
Lion’s Head,Great tourist spot for Baguio. Although I would love to see it back when it was naturally stone without the paint.
Lion’s Head,"Good souvenir for the times.. if going to Baguio, remember to stop by this monument"
Lion’s Head,"Its along the road where ypu can passed it if ypu are going on a private car. Its cute, its like your first stop in baguio. Enjoy"
Lion’s Head,It's been awhile since I last saw the big Lion guarding the place. Felt nostalgic. Great  tourist attraction!
Lion’s Head,Good tourist spot with overlooking view. Locals are friendly and helpful in taking photos and memories.
Lion’s Head,The famous Lion Head are already repainted and there's added attraction beside that the tourist can enjoy
Lion’s Head,Evade this place during the holidays. Crowded and you can't get a good photo with the huge lion statue anyway.
Lion’s Head,"Lot of souvenir shops arround, crowded place to take lion head pic"
Lion’s Head,First stop via Kennon Road.
Lion’s Head,Still one of the best tourist spots.
Lion’s Head,Can't visit Baguio without seeing this! Loving the new color too. 🔥🔥🔥🔥🔥
Lion’s Head,One of the labdmarks must see going to Baguio via kennon road
Lion’s Head,Great viewTourist must visit that place via kennon road
Lion’s Head,Beautiful scenery here...love it
Lion’s Head,"Never had the chance to stop over here. I wanted to go back here really, the place is good."
Lion’s Head,Nostalgic feeling. Been here 41 years ago☺️
Lion’s Head,best stop over from kennon road going to baguio
Lion’s Head,Snapping a picture in the iconic Lion's Head is a must when going to Baguio. The paint job during our December 2021 trip was the best by far.
Lion’s Head,Landmark on the way to Baguio.Now colored yellow instead of black in the 70s and 80s.
Lion’s Head,Perfect as its ever been
Lion’s Head,"Five stars cause why not, nice view, free, it's a bit boring and cliche though"
Lion’s Head,a day to remwmber 2018
Lion’s Head,The iconic lion's head welcomes you to Baguio.
Lion’s Head,Very Wonderful Place!!! Will come Again!!!
Lion’s Head,Its traffic but nice view.
Lion’s Head,"Silent place, because this road is closed now"
Lion’s Head,"Unfortunately,Lion's head is under constraction on my first time visit during that day. ( so sad ) There is so much bamboo' surrounding the Lion's head."
Lion’s Head,Huge lions head so very cool to take a photo
Lion’s Head,First time to be here.
Lion’s Head,Nice place but the ads of Davies Paint should be reduced. It does not look good on the picture
Lion’s Head,"Great view to stop over, a little preview of the River Bued. If you're a tourist coming up yo Baguio via Kennon, do stop and admire the view."
Lion’s Head,Too many people to enjoy the place.
Lion’s Head,The place is in a major road going in and out of the city. Those who want to take picture with it must be extra careful in crossing tne road to have a better view. And limited parking spaces. So if you there already many cars parked better to schedule your visit during dead hours when tourist are usually hanging out somewhere else..  :)
Lion’s Head,Very impressive work of art
Lion’s Head,Manila inbound due to iatf friday saturday until 12n..outbound baguio during sunday 12n to 12n monday..
Lion’s Head,new paint.. nice
Lion’s Head,One of the beautiful spot in Baguio City were people take pictures as a remembrance in this place
Lion’s Head,Wow Leon Head Baguio City.
Lion’s Head,I stopped because..... Well because there was a huge lion head on the side of a mountain.  It was an interesting stop.
Lion’s Head,Lions head the prime landmark of Baguio
Lion’s Head,"The lion's head will look better without the souvenir shops near it. . .the stores should be relocated to the proper area but not adjacent to the lion's head.further, the lion's head should be repainted black, its original color. . .shops cause traffic near the area"
Lion’s Head,"there are souvenir shops around so if you are passing there, don't miss it"
Lion’s Head,It's an interesting stop on your way to Baguio.
Lion’s Head,A staple tourist spot for new Baguio tourists.
Lion’s Head,The view of the head is not that amazing as you think. A lot of local tourists take turn in taking photos.
Lion’s Head,"It's very popular and eye catching, but at the end of the day is not artistic, there is no particular view to enjoy and is very commercial: plenty of stalls selling any kind of cheap souvenirs. But yes : it's instagrammable 😊"
Lion’s Head,Nice view and stop over.
Lion’s Head,How ironic people living from nearby don't have any selfie moment's with this historic statue LOL
Lion’s Head,"Baguio is one of the most beautiful and one of the coldest places in the Philippines, and one of them boasts the lion head of Baguio, and it is my favorite to visit because here you can see the beauty that Baguio has. The scenery is very cool in this area, and it is common for our countrymen to try too nice experience."
Lion’s Head,"This is a ""head-turning"" Lion Head sculpture along the road to Baguio City. The sculpture itself is a great work of art. Many people stop here for a while to take photos, have their snack, go to the CR and buy something for themselves and for their loved ones. Well, not so impressive but it adds some excitement as you travel going up to the city."
Lion’s Head,Nothing much to see here... Quite a landmark tough...
Lion’s Head,Nice View
Lion’s Head,A great place to take photos but you'll encounter a lot of issue as you enter the area. It's along the road so be careful and watch your kids. Hard to get back to Baguio through commuting. Preferred to have a car to drive back to Baguio.
Lion’s Head,amazing stone works one of the attraction goin to Baguio City
Lion’s Head,"Great carving on a rock completed in 1972Lions clubs internationalThe Kennon Road Lion's head was the idea of the Baguio City Host Lions Club, a service organization that has its members volunteering for various humanitarian projects worldwide."
Lion’s Head,Kenon road is close but lions head is still accessible for picture taking... you'll just have to ask permission from checkpoint personnel.
Lion’s Head,"When you travle to baguio thru kenon road, you can see it."
Lion’s Head,Nice view. Lion's Head.
Lion’s Head,The City as a whole (Baguio) is generally cool. The view and everything. This lion head is a little bit far from the city. This should be the last place you visit if your next destination is Manila. The place is great.
Lion’s Head,a must see when you visit Baguio. this is one of the landmarks of Baguio that has attracted numbers of local tourists since it was put up. it is now newly painted and looks more like a lion than just a randomly painted fixture along Kenon road.
Lion’s Head,Iconic landmark before arriving at the city of pines.  A great & popular place to get a photo souvenir.
Lion’s Head,👍
Lion’s Head,Stop get a photo. Everybody does it. Cross it out of your list. Get it done.
Lion’s Head,"The place is great! Local shops for souvenirs and strawberries are  available. Can also take pictures on the Lion's head, St. Bernard dogs, and you wearing Igorot costume/attire."
Lion’s Head,Ganda here. You should visit too. …More
Lion’s Head,Fun time to take a photo of the lion head. Parking was very limited
Lion’s Head,Nice place to take a picture …More
Lion’s Head,Going up!
Lion’s Head,Very nice view
Lion’s Head,"Not only boring, but the Davies' paint company that must've painted the monument at no cost put up a giant sign literally bumping up to the head, littering it's appearance, making it impossible to get a photo without the sign in it. It's unbelievable that they allowed such a devastation to that monument."
Lion’s Head,Nice!
Lion’s Head,you must visit this place in kenon road.
Lion’s Head,The view is so nice to take pictures
Lion’s Head,I went pass that lion's head when i went to Baguio City.Its a nice town to visit provided that you need more warm jackets.Remember its usually cold high up in the mountain. Sometimes from 10 degrees down to 7 degrees..
Lion’s Head,This is a very historic attraction. We dropped off to this place before leaving Baguio however Kennon Road was closed for safety purposes. If Kennon road isn't passable people will have second thoughts to go there because it's quite far from the city proper.Tourists should visit the Lions Head even it's far from the city. The view is on the way there is so amazing!
Lion’s Head,"Near the end of the scenic Kennon Road is a famous sculpture of a lion's head. Parking is rather difficult to find due to the narrow road and sloping terrain. There are comfort rooms (15 pesos per use) and shops nearby. Since the best shots are taken right in the middle of the road, do be careful when taking pictures."
Lion’s Head,You weren't in Baguio if you had not passed by this popular monument here. Lots of stores selling all kinds of stuff which are usually the products of Baguio can be seen along the sides. Including these 2 St BernRd dogs. So cute and friendly- php20.00 if you would like to take a pic with them. LOL!
Lion’s Head,one of the many structures not to be missed when u are in baguio.
Lion’s Head,Very little parking. A good photo op place with vendors as well. Be prepared to donate 5 pesos to use the comfort room (restroom).
Lion’s Head,Quite dangerous to park if going down from Baguio so we need to be careful how we get off the car and get photos here. Usually very crowded too. Some taho vendors are nice. They share the people buying from them if buying in group (like we were). They are also nice enough take our photos. Even when initially we were not going to buy taho from them.
Lion’s Head,Your first stop going to Baguio.
Lion’s Head,high five!! having fun in here..
Lion’s Head,Wonderful places in baguio city
Lion’s Head,Ilove this iconic place in baguio.this is the real proof that you visited the summer capital of the country.
Lion’s Head,An iconic statue along Kennon road that keeps visitors curious for a stop before heading up to Baguio city. It has been repainted several times
Lion’s Head,"It's one of the city's most popular landmark with a new look. Thanks to the city local artist who braved the heat to bring a new vibe to this landmark. Complete ur baguio experience  by taking  kennon rd  on your next trip to baguio, for u not to miss out a  picture at the Lions Head."
Lion’s Head,beautiful as always
Lion’s Head,"First time experience at baguio, its great..."
Lion’s Head,Newly painted/renovated Lion Head
Lion’s Head,Nice place to picture …More
Lion’s Head,Nothing much to showcase. It's so hard to get a cab from there. We had to take a jeep for 23 sitting capacity and dropped us in Baguio plaza.
Lion’s Head,I wouldn’t specifically go here to check out the lion’s head. Nothing much to see anyway. It is a good short stopover tho if your way to Baguio is from Kenon Rd. Limited parking lots and it is a cause of traffic most of the time.
Lion’s Head,"This landmark has been an icon in Baguio City. Once you've reached this part of Kenon Road, this means you're very near. Brace yourself for the heavy traffic. Lots of tourists want to take a picture of this great lion and visiting Baguio City is not complete if you haven't taken a selfie or a grouphie with the lion."
Lion’s Head,"Davies Paint sponsored its paint, but shouldn't shamelessly photobomb the landmark. The makeshift souvenir shops contribute to the messy scene. Tourists compete with traffic just so they can look for a good vantage point for picture-taking. Why not mark the best spots?"
Lion’s Head,"Go there if you have a private vehicle with you. It's easy to go there when you commute by jeep,  but very difficult to commute going back to the city as the jeeps passing there are usually full."
Lion’s Head,This place is so memorable...
Lion’s Head,Nice view
Lion’s Head,Nice place to visit
Lion’s Head,"Awesome statue, restored around 1974. Great picture taking opportunity especially in the mountainous terrains surrounding it.Local roadside shops selling souvenirs, snacks and beverages."
Lion’s Head,The place is under renovation right now so I was kind of disappointed when we went there.
Lion’s Head,"Lion's head is a welcome tourist spot before entering the mean city of Baguio.People also at this place is very responsible greatful,helpful to all tourist.Also,In this place people are very strict specially in improper disposal of garbage. So we tourist must also have a disipline to avoid penalty."
Lion’s Head,Souvenirs and baguio stuffs available here.
Lion’s Head,its nice to be back!
Lion’s Head,Great place for a stop over. There are souvenirs which offers much cheaper price than the one in the city. This used to have ifugao dancing before but there is none now.
Lion’s Head,It's a sculpture of a lions head located on the old winding rood to Baguio - it is big yes but so what?It's just like so many other landmarks - if you have taken your picture get on with your life.
Lion’s Head,A great stop
Lion’s Head,"This is a ""welcome"" landmark to the city of Baguio.  It's at kennon road.   When you take a Baguio city tour this attraction is always on the list of photo opportunity must-haves.  Be careful.  Kennon is very narrow.  If driving, wait for the traffic personnel to guide you to your approved parking slot.  Busy at most times of the day except evening when standing on street can become dangerous."
Lion’s Head,Bring bck old memories
Lion’s Head,They say you've never been to Baguio if you haven't visited this place. A big rock shaped lion along Kennon road. A lot of stores surrounding the area selling souvenirs.
Lion’s Head,"It is suppose to be a 5 but recently the lion's head ave become the 'make-up artists dummy', their practice site. The head looks funny and not that mighty and king of the jungle-ish kind of thing. However, that doesn't mean that it doesn't deserve to be visited cause it's still a great place and worth visiting for."
Lion’s Head,🤓😎✔️
Lion’s Head,"If you take a taxi going here, ask if it could stay a while. Take a picture then go back. If your taxi can't wait, ride a jeep going down, it will come back up. Jeeps going up are usually full."
Lion’s Head,A very crowded place. Tourists should go up straight to the city because there's more to see aside from the lion's head and being the cause of traffic.
Lion’s Head,Nice place
Lion’s Head,its nice to have the addition of the St Bernard for kids to meet this type of breed.  and they dont have to go far to see the Katutubo dress as well as take pictures with Lion's head with family.
Lion’s Head,i think it is still on-going beautification during our visit. and also kennon road is closed.. so accessibility and iterinary/planning is a little off.
Lion’s Head,"Due to bridge construction going up to Kennon Road, traffic is terrible."
Lion’s Head,"First attraction to see in Baguio if you will be coming from Kennon Road. Parking is free alongside the road. There will be people assisting you while you park so better give them a tip. ""Strawberry taho (soya) - 30php"" and ""strawberry sorbetes (ice cream) - 25php++"" is available here as well."
Lion’s Head,This is the place you'll never forget to visit before exploring the city.
Lion’s Head,Only good for causing traffic jam and accidents.
Lion’s Head,"This place is where you can see a lion's head which is made up by rocks, is a very beautiful creature that made it more famous. It is one of a tourist spots in benguet wgere you can take a lot of pictures with it"
Lion’s Head,Lion looks better than before
Lion’s Head,It was nice.
Lion’s Head,A fun sight to briefly stop by to see.  Lots of vendors with food and souvenirs.  Take pictures with a giant stone lion head brought to you by the Baguio Lions club.
Lion’s Head,Baguio's welcoming usher-the lions head..one of baguio's landmark..
Lion’s Head,🦁
Lion’s Head,"It is the first stop to Baguio, therefore, expect a lot of tourist taking pictures. There are parking space but limited. Traffic can be bad as you reach there."
Lion’s Head,Yes a very niz tourist hub w/gigantic lion head attraction besides u can hv a selfie wearing an igorot dress too.
Lion’s Head,Only in baguio …More
Lion’s Head,Very nice
Lion’s Head,the view… is awesome:) and yes. This Lion’s head is something that “screams” Baguio.. 😊
Lion’s Head,"The Lions Head is a statue along Kennon Road, measuring 40 feet in height,  conceptualized by the Lions Club members of Baguio in 1972, Worth visting located  on major  highway to  the  city of  baguio.Nice  to take  pictures  and  spend  some  time."
Lion’s Head,Fun for pictures and souvenirs
Lion’s Head,"I've passed by there once...Just passed, didn't stop, eh what's the point of the lion guys, I've asked many  but I always get the same answer, ""to take your picture and go"" lol, not when was it built, why?, by whom? What is it's purpose, also the the lion looks dumb as hell especially the colour choice, I mean, it's a lion, or should be.something a bit more regal than having a dumb look on its face with a shoddy paint job eh? My opinion  and yes it doesn't matter lol"
Lion’s Head,One of the landmark must visit when you pass or in Baguio.
